realtime_start,realtime_end,date,value
2013-08-14,2023-01-02,1935-01-01,10.700
2013-08-14,2023-01-02,1935-02-01,10.700
2013-08-14,2023-01-02,1935-03-01,10.700
2013-08-14,2023-01-02,1935-04-01,10.700
2013-08-14,2023-01-02,1935-05-01,11.200
2013-08-14,2023-01-02,1935-06-01,11.300
2013-08-14,2023-01-02,1935-07-01,11.500
2013-08-14,2023-01-02,1935-08-01,11.600
2013-08-14,2023-01-02,1935-09-01,11.600
2013-08-14,2023-01-02,1935-10-01,11.600
2013-08-14,2023-01-02,1935-11-01,11.700
2013-08-14,2023-01-02,1935-12-01,11.600
2013-08-14,2023-01-02,1936-01-01,11.300
2013-08-14,2023-01-02,1936-02-01,11.100
2013-08-14,2023-01-02,1936-03-01,11.000
2013-08-14,2023-01-02,1936-04-01,11.000
2013-08-14,2023-01-02,1936-05-01,11.100
2013-08-14,2023-01-02,1936-06-01,11.200
2013-08-14,2023-01-02,1936-07-01,11.300
2013-08-14,2023-01-02,1936-08-01,11.300
2013-08-14,2023-01-02,1936-09-01,11.200
2013-08-14,2023-01-02,1936-10-01,11.100
2013-08-14,2023-01-02,1936-11-01,10.900
2013-08-14,2023-01-02,1936-12-01,10.900
2013-08-14,2023-01-02,1937-01-01,11.100
2013-08-14,2023-01-02,1937-02-01,11.300
2013-08-14,2023-01-02,1937-03-01,11.300
2013-08-14,2023-01-02,1937-04-01,11.300
2013-08-14,2023-01-02,1937-05-01,11.300
2013-08-14,2023-01-02,1937-06-01,11.200
2013-08-14,2023-01-02,1937-07-01,11.100
2013-08-14,2023-01-02,1937-08-01,11.000
2013-08-14,2023-01-02,1937-09-01,11.400
2013-08-14,2023-01-02,1937-10-01,11.600
2013-08-14,2023-01-02,1937-11-01,11.500
2013-08-14,2023-01-02,1937-12-01,11.500
2013-08-14,2023-01-02,1938-01-01,11.400
2013-08-14,2023-01-02,1938-02-01,11.400
2013-08-14,2023-01-02,1938-03-01,11.300
2013-08-14,2023-01-02,1938-04-01,11.100
2013-08-14,2023-01-02,1938-05-01,11.000
2013-08-14,2023-01-02,1938-06-01,10.900
2013-08-14,2023-01-02,1938-07-01,10.800
2013-08-14,2023-01-02,1938-08-01,10.700
2013-08-14,2023-01-02,1938-09-01,10.600
2013-08-14,2023-01-02,1938-10-01,10.600
2013-08-14,2023-01-02,1938-11-01,10.600
2013-08-14,2023-01-02,1938-12-01,10.700
2013-08-14,2023-01-02,1939-01-01,10.600
2013-08-14,2023-01-02,1939-02-01,10.600
2013-08-14,2023-01-02,1939-03-01,10.600
2013-08-14,2023-01-02,1939-04-01,10.600
2013-08-14,2023-01-02,1939-05-01,10.600
2013-08-14,2023-01-02,1939-06-01,10.700
2013-08-14,2023-01-02,1939-07-01,10.700
2013-08-14,2023-01-02,1939-08-01,10.700
2013-08-14,2023-01-02,1939-09-01,13.300
2013-08-14,2023-01-02,1939-10-01,12.900
2013-08-14,2023-01-02,1939-11-01,12.100
2013-08-14,2023-01-02,1939-12-01,11.600
2013-08-14,2023-01-02,1940-01-01,11.200
2013-08-14,2023-01-02,1940-02-01,11.100
2013-08-14,2023-01-02,1940-03-01,11.000
2013-08-14,2023-01-02,1940-04-01,10.900
2013-08-14,2023-01-02,1940-05-01,10.900
2013-08-14,2023-01-02,1940-06-01,10.900
2013-08-14,2023-01-02,1940-07-01,10.700
2013-08-14,2023-01-02,1940-08-01,10.700
2013-08-14,2023-01-02,1940-09-01,10.600
2013-08-14,2023-01-02,1940-10-01,10.600
2013-08-14,2023-01-02,1940-11-01,10.600
2013-08-14,2023-01-02,1940-12-01,10.600
2013-08-14,2023-01-02,1941-01-01,10.600
2013-08-14,2023-01-02,1941-02-01,10.700
2013-08-14,2023-01-02,1941-03-01,11.000
2013-08-14,2023-01-02,1941-04-01,11.700
2013-08-14,2023-01-02,1941-05-01,12.000
2013-08-14,2023-01-02,1941-06-01,12.000
2013-08-14,2023-01-02,1941-07-01,12.000
2013-08-14,2023-01-02,1941-08-01,12.200
2013-08-14,2023-01-02,1941-09-01,12.500
2013-08-14,2023-01-02,1941-10-01,12.500
2013-08-14,2023-01-02,1941-11-01,12.600
2013-08-14,2023-01-02,1941-12-01,12.800
2013-08-14,2023-01-02,1942-01-01,13.200
2013-08-14,2023-01-02,1942-02-01,14.300
2013-08-14,2023-01-02,1942-03-01,14.300
2013-08-14,2023-01-02,1942-04-01,14.300
2013-08-14,2023-01-02,1942-05-01,14.200
2013-08-14,2023-01-02,1942-06-01,14.200
2013-08-14,2023-01-02,1942-07-01,14.100
2013-08-14,2023-01-02,1942-08-01,14.200
2013-08-14,2023-01-02,1942-09-01,14.200
2013-08-14,2023-01-02,1942-10-01,14.200
2013-08-14,2023-01-02,1942-11-01,14.200
2013-08-14,2023-01-02,1942-12-01,14.300
2013-08-14,2023-01-02,1943-01-01,14.200
2013-08-14,2023-01-02,1943-02-01,14.200
2013-08-14,2023-01-02,1943-03-01,14.300
2013-08-14,2023-01-02,1943-04-01,14.300
2013-08-14,2023-01-02,1943-05-01,14.300
2013-08-14,2023-01-02,1943-06-01,14.100
2013-08-14,2023-01-02,1943-07-01,14.100
2013-08-14,2023-01-02,1943-08-01,14.100
2013-08-14,2023-01-02,1943-09-01,14.200
2013-08-14,2023-01-02,1943-10-01,14.200
2013-08-14,2023-01-02,1943-11-01,14.100
2013-08-14,2023-01-02,1943-12-01,14.200
2013-08-14,2023-01-02,1944-01-01,14.100
2013-08-14,2023-01-02,1944-02-01,14.100
2013-08-14,2023-01-02,1944-03-01,14.100
2013-08-14,2023-01-02,1944-04-01,14.100
2013-08-14,2023-01-02,1944-05-01,14.100
2013-08-14,2023-01-02,1944-06-01,14.100
2013-08-14,2023-01-02,1944-07-01,14.100
2013-08-14,2023-01-02,1944-08-01,14.100
2013-08-14,2023-01-02,1944-09-01,14.100
2013-08-14,2023-01-02,1944-10-01,14.100
2013-08-14,2023-01-02,1944-11-01,14.100
2013-08-14,2023-01-02,1944-12-01,14.100
2013-08-14,2023-01-02,1945-01-01,14.100
2013-08-14,2023-01-02,1945-02-01,14.100
2013-08-14,2023-01-02,1945-03-01,14.100
2013-08-14,2023-01-02,1945-04-01,14.100
2013-08-14,2023-01-02,1945-05-01,14.100
2013-08-14,2023-01-02,1945-06-01,14.100
2013-08-14,2023-01-02,1945-07-01,14.100
2013-08-14,2023-01-02,1945-08-01,14.100
2013-08-14,2023-01-02,1945-09-01,14.100
2013-08-14,2023-01-02,1945-10-01,14.100
2013-08-14,2023-01-02,1945-11-01,14.100
2013-08-14,2023-01-02,1945-12-01,14.100
2013-08-14,2023-01-02,1946-01-01,14.100
2013-08-14,2023-01-02,1946-02-01,14.200
2013-08-14,2023-01-02,1946-03-01,14.800
2013-08-14,2023-01-02,1946-04-01,15.100
2013-08-14,2023-01-02,1946-05-01,15.200
2013-08-14,2023-01-02,1946-06-01,15.200
2013-08-14,2023-01-02,1946-07-01,15.500
2013-08-14,2023-01-02,1946-08-01,15.700
2013-08-14,2023-01-02,1946-09-01,15.800
2013-08-14,2023-01-02,1946-10-01,18.700
2013-08-14,2023-01-02,1946-11-01,19.000
2013-08-14,2023-01-02,1946-12-01,19.600
2013-08-14,2023-01-02,1947-01-01,19.700
2013-08-14,2023-01-02,1947-02-01,19.900
2013-08-14,2023-01-02,1947-03-01,19.900
2013-08-14,2023-01-02,1947-04-01,20.000
2013-08-14,2023-01-02,1947-05-01,20.000
2013-08-14,2023-01-02,1947-06-01,20.100
2013-08-14,2023-01-02,1947-07-01,20.100
2013-08-14,2023-01-02,1947-08-01,20.100
2013-08-14,2023-01-02,1947-09-01,20.200
2013-08-14,2023-01-02,1947-10-01,20.300
2013-08-14,2023-01-02,1947-11-01,20.500
2013-08-14,2023-01-02,1947-12-01,20.500
2013-08-14,2023-01-02,1948-01-01,20.500
2013-08-14,2023-01-02,1948-02-01,19.800
2013-08-14,2023-01-02,1948-03-01,19.500
2013-08-14,2023-01-02,1948-04-01,19.400
2013-08-14,2023-01-02,1948-05-01,19.300
2013-08-14,2023-01-02,1948-06-01,19.000
2013-08-14,2023-01-02,1948-07-01,19.100
2013-08-14,2023-01-02,1948-08-01,19.300
2013-08-14,2023-01-02,1948-09-01,19.400
2013-08-14,2023-01-02,1948-10-01,19.300
2013-08-14,2023-01-02,1948-11-01,19.400
2013-08-14,2023-01-02,1948-12-01,19.300
2013-08-14,2023-01-02,1949-01-01,19.400
2013-08-14,2023-01-02,1949-02-01,19.500
2013-08-14,2023-01-02,1949-03-01,19.600
2013-08-14,2023-01-02,1949-04-01,19.700
2013-08-14,2023-01-02,1949-05-01,19.700
2013-08-14,2023-01-02,1949-06-01,19.700
2013-08-14,2023-01-02,1949-07-01,19.700
2013-08-14,2023-01-02,1949-08-01,19.700
2013-08-14,2023-01-02,1949-09-01,19.800
2013-08-14,2023-01-02,1949-10-01,19.800
2013-08-14,2023-01-02,1949-11-01,20.000
2013-08-14,2023-01-02,1949-12-01,19.900
2013-08-14,2023-01-02,1950-01-01,20.000
2013-08-14,2023-01-02,1950-02-01,19.900
2013-08-14,2023-01-02,1950-03-01,19.800
2013-08-14,2023-01-02,1950-04-01,19.500
2013-08-14,2023-01-02,1950-05-01,19.500
2013-08-14,2023-01-02,1950-06-01,19.500
2013-08-14,2023-01-02,1950-07-01,19.600
2013-08-14,2023-01-02,1950-08-01,20.700
2013-08-14,2023-01-02,1950-09-01,20.700
2013-08-14,2023-01-02,1950-10-01,20.600
2013-08-14,2023-01-02,1950-11-01,20.600
2013-08-14,2023-01-02,1950-12-01,20.700
2013-08-14,2023-01-02,1951-01-01,20.700
2013-08-14,2023-01-02,1951-02-01,20.800
2013-08-14,2023-01-02,1951-03-01,20.800
2013-08-14,2023-01-02,1951-04-01,20.800
2013-08-14,2023-01-02,1951-05-01,20.700
2013-08-14,2023-01-02,1951-06-01,20.800
2013-08-14,2023-01-02,1951-07-01,21.000
2013-08-14,2023-01-02,1951-08-01,21.000
2013-08-14,2023-01-02,1951-09-01,21.000
2013-08-14,2023-01-02,1951-10-01,20.900
2013-08-14,2023-01-02,1951-11-01,20.800
2013-08-14,2023-01-02,1951-12-01,20.800
2013-08-14,2023-01-02,1952-01-01,20.800
2013-08-14,2023-01-02,1952-02-01,20.700
2013-08-14,2023-01-02,1952-03-01,20.600
2013-08-14,2023-01-02,1952-04-01,20.800
2013-08-14,2023-01-02,1952-05-01,20.900
2013-08-14,2023-01-02,1952-06-01,21.000
2013-08-14,2023-01-02,1952-07-01,21.100
2013-08-14,2023-01-02,1952-08-01,21.200
2013-08-14,2023-01-02,1952-09-01,21.300
2013-08-14,2023-01-02,1952-10-01,21.300
2013-08-14,2023-01-02,1952-11-01,21.300
2013-08-14,2023-01-02,1952-12-01,21.300
2013-08-14,2023-01-02,1953-01-01,21.200
2013-08-14,2023-01-02,1953-02-01,21.200
2013-08-14,2023-01-02,1953-03-01,21.200
2013-08-14,2023-01-02,1953-04-01,21.200
2013-08-14,2023-01-02,1953-05-01,21.200
2013-08-14,2023-01-02,1953-06-01,21.200
2013-08-14,2023-01-02,1953-07-01,21.300
2013-08-14,2023-01-02,1953-08-01,21.300
2013-08-14,2023-01-02,1953-09-01,21.300
2013-08-14,2023-01-02,1953-10-01,21.400
2013-08-14,2023-01-02,1953-11-01,21.300
2013-08-14,2023-01-02,1953-12-01,21.300
2013-08-14,2023-01-02,1954-01-01,21.300
2013-08-14,2023-01-02,1954-02-01,21.200
2013-08-14,2023-01-02,1954-03-01,21.200
2013-08-14,2023-01-02,1954-04-01,21.300
2013-08-14,2023-01-02,1954-05-01,21.400
2013-08-14,2023-01-02,1954-06-01,21.600
2013-08-14,2023-01-02,1954-07-01,21.700
2013-08-14,2023-01-02,1954-08-01,21.800
2013-08-14,2023-01-02,1954-09-01,22.000
2013-08-14,2023-01-02,1954-10-01,22.100
2013-08-14,2023-01-02,1954-11-01,22.300
2013-08-14,2023-01-02,1954-12-01,22.400
2013-08-14,2023-01-02,1955-01-01,22.400
2013-08-14,2023-01-02,1955-02-01,22.400
2013-08-14,2023-01-02,1955-03-01,22.400
2013-08-14,2023-01-02,1955-04-01,22.400
2013-08-14,2023-01-02,1955-05-01,22.400
2013-08-14,2023-01-02,1955-06-01,22.300
2013-08-14,2023-01-02,1955-07-01,22.300
2013-08-14,2023-01-02,1955-08-01,22.300
2013-08-14,2023-01-02,1955-09-01,22.300
2013-08-14,2023-01-02,1955-10-01,21.800
2013-08-14,2023-01-02,1955-11-01,21.600
2013-08-14,2023-01-02,1955-12-01,21.500
2013-08-14,2023-01-02,1956-01-01,21.500
2013-08-14,2023-01-02,1956-02-01,21.500
2013-08-14,2023-01-02,1956-03-01,21.500
2013-08-14,2023-01-02,1956-04-01,21.500
2013-08-14,2023-01-02,1956-05-01,21.500
2013-08-14,2023-01-02,1956-06-01,21.600
2013-08-14,2023-01-02,1956-07-01,21.600
2013-08-14,2023-01-02,1956-08-01,21.700
2013-08-14,2023-01-02,1956-09-01,21.700
2013-08-14,2023-01-02,1956-10-01,21.800
2013-08-14,2023-01-02,1956-11-01,21.800
2013-08-14,2023-01-02,1956-12-01,21.900
2013-08-14,2023-01-02,1957-01-01,22.000
2013-08-14,2023-01-02,1957-02-01,22.100
2013-08-14,2023-01-02,1957-03-01,22.200
2013-08-14,2023-01-02,1957-04-01,22.200
2013-08-14,2023-01-02,1957-05-01,22.300
2013-08-14,2023-01-02,1957-06-01,22.300
2013-08-14,2023-01-02,1957-07-01,22.300
2013-08-14,2023-01-02,1957-08-01,22.400
2013-08-14,2023-01-02,1957-09-01,22.400
2013-08-14,2023-01-02,1957-10-01,22.400
2013-08-14,2023-01-02,1957-11-01,22.400
2013-08-14,2023-01-02,1957-12-01,22.400
2013-08-14,2023-01-02,1958-01-01,22.500
2013-08-14,2023-01-02,1958-02-01,22.400
2013-08-14,2023-01-02,1958-03-01,22.500
2013-08-14,2023-01-02,1958-04-01,23.100
2013-08-14,2023-01-02,1958-05-01,23.400
2013-08-14,2023-01-02,1958-06-01,23.600
2013-08-14,2023-01-02,1958-07-01,23.600
2013-08-14,2023-01-02,1958-08-01,23.700
2013-08-14,2023-01-02,1958-09-01,23.700
2013-08-14,2023-01-02,1958-10-01,23.700
2013-08-14,2023-01-02,1958-11-01,23.700
2013-08-14,2023-01-02,1958-12-01,23.700
2013-08-14,2023-01-02,1959-01-01,23.700
2013-08-14,2023-01-02,1959-02-01,23.700
2013-08-14,2023-01-02,1959-03-01,23.700
2013-08-14,2023-01-02,1959-04-01,23.700
2013-08-14,2023-01-02,1959-05-01,23.700
2013-08-14,2023-01-02,1959-06-01,23.700
2013-08-14,2023-01-02,1959-07-01,23.800
2013-08-14,2023-01-02,1959-08-01,23.800
2013-08-14,2023-01-02,1959-09-01,23.900
2013-08-14,2023-01-02,1959-10-01,23.900
2013-08-14,2023-01-02,1959-11-01,23.900
2013-08-14,2023-01-02,1959-12-01,23.900
2013-08-14,2023-01-02,1960-01-01,24.000
2013-08-14,2023-01-02,1960-02-01,23.900
2013-08-14,2023-01-02,1960-03-01,23.900
2013-08-14,2023-01-02,1960-04-01,23.900
2013-08-14,2023-01-02,1960-05-01,23.900
2013-08-14,2023-01-02,1960-06-01,23.900
2013-08-14,2023-01-02,1960-07-01,23.900
2013-08-14,2023-01-02,1960-08-01,24.100
2013-08-14,2023-01-02,1960-09-01,24.200
2013-08-14,2023-01-02,1960-10-01,24.100
2013-08-14,2023-01-02,1960-11-01,23.700
2013-08-14,2023-01-02,1960-12-01,23.600
2013-08-14,2023-01-02,1961-01-01,23.500
2013-08-14,2023-01-02,1961-02-01,23.500
2013-08-14,2023-01-02,1961-03-01,23.500
2013-08-14,2023-01-02,1961-04-01,23.500
2013-08-14,2023-01-02,1961-05-01,23.500
2013-08-14,2023-01-02,1961-06-01,23.500
2013-08-14,2023-01-02,1961-07-01,23.400
2013-08-14,2023-01-02,1961-08-01,23.400
2013-08-14,2023-01-02,1961-09-01,23.300
2013-08-14,2023-01-02,1961-10-01,23.400
2013-08-14,2023-01-02,1961-11-01,23.400
2013-08-14,2023-01-02,1961-12-01,23.400
2013-08-14,2023-01-02,1962-01-01,23.400
2013-08-14,2023-01-02,1962-02-01,23.400
2013-08-14,2023-01-02,1962-03-01,23.400
2013-08-14,2023-01-02,1962-04-01,23.400
2013-08-14,2023-01-02,1962-05-01,23.400
2013-08-14,2023-01-02,1962-06-01,23.400
2013-08-14,2023-01-02,1962-07-01,23.500
2013-08-14,2023-01-02,1962-08-01,23.500
2013-08-14,2023-01-02,1962-09-01,23.500
2013-08-14,2023-01-02,1962-10-01,23.500
2013-08-14,2023-01-02,1962-11-01,23.600
2013-08-14,2023-01-02,1962-12-01,23.600
2013-08-14,2023-01-02,1963-01-01,23.600
2013-08-14,2023-01-02,1963-02-01,23.700
2013-08-14,2023-01-02,1963-03-01,23.800
2013-08-14,2023-01-02,1963-04-01,23.800
2013-08-14,2023-01-02,1963-05-01,24.500
2013-08-14,2023-01-02,1963-06-01,28.000
2013-08-14,2023-01-02,1963-07-01,27.300
2013-08-14,2023-01-02,1963-08-01,26.400
2013-08-14,2023-01-02,1963-09-01,25.400
2013-08-14,2023-01-02,1963-10-01,25.400
2013-08-14,2023-01-02,1963-11-01,26.400
2013-08-14,2023-01-02,1963-12-01,27.100
2013-08-14,2023-01-02,1964-01-01,27.300
2013-08-14,2023-01-02,1964-02-01,27.300
2013-08-14,2023-01-02,1964-03-01,27.200
2013-08-14,2023-01-02,1964-04-01,27.100
2013-08-14,2023-01-02,1964-05-01,27.000
2013-08-14,2023-01-02,1964-06-01,26.700
2013-08-14,2023-01-02,1964-07-01,26.400
2013-08-14,2023-01-02,1964-08-01,26.400
2013-08-14,2023-01-02,1964-09-01,26.400
2013-08-14,2023-01-02,1964-10-01,26.300
2013-08-14,2023-01-02,1964-11-01,26.300
2013-08-14,2023-01-02,1964-12-01,26.200
2013-08-14,2023-01-02,1965-01-01,26.300
2013-08-14,2023-01-02,1965-02-01,26.200
2013-08-14,2023-01-02,1965-03-01,26.300
2013-08-14,2023-01-02,1965-04-01,26.300
2013-08-14,2023-01-02,1965-05-01,26.300
2013-08-14,2023-01-02,1965-06-01,26.300
2013-08-14,2023-01-02,1965-07-01,26.300
2013-08-14,2023-01-02,1965-08-01,26.300
2013-08-14,2023-01-02,1965-09-01,26.300
2013-08-14,2023-01-02,1965-10-01,26.300
2013-08-14,2023-01-02,1965-11-01,26.000
2013-08-14,2023-01-02,1965-12-01,25.900
2013-08-14,2023-01-02,1966-01-01,25.700
2013-08-14,2023-01-02,1966-02-01,25.600
2013-08-14,2023-01-02,1966-03-01,25.600
2013-08-14,2023-01-02,1966-04-01,25.600
2013-08-14,2023-01-02,1966-05-01,25.700
2013-08-14,2023-01-02,1966-06-01,25.600
2013-08-14,2023-01-02,1966-07-01,25.600
2013-08-14,2023-01-02,1966-08-01,25.600
2013-08-14,2023-01-02,1966-09-01,25.700
2013-08-14,2023-01-02,1966-10-01,25.800
2013-08-14,2023-01-02,1966-11-01,26.100
2013-08-14,2023-01-02,1966-12-01,26.200
2013-08-14,2023-01-02,1967-01-01,26.200
2013-08-14,2023-01-02,1967-02-01,26.300
2013-08-14,2023-01-02,1967-03-01,26.200
2013-08-14,2023-01-02,1967-04-01,26.400
2013-08-14,2023-01-02,1967-05-01,26.400
2013-08-14,2023-01-02,1967-06-01,26.500
2013-08-14,2023-01-02,1967-07-01,26.600
2013-08-14,2023-01-02,1967-08-01,26.600
2013-08-14,2023-01-02,1967-09-01,26.700
2013-08-14,2023-01-02,1967-10-01,26.700
2013-08-14,2023-01-02,1967-11-01,26.800
2013-08-14,2023-01-02,1967-12-01,26.900
2013-08-14,2023-01-02,1968-01-01,26.800
2013-08-14,2023-01-02,1968-02-01,26.800
2013-08-14,2023-01-02,1968-03-01,26.900
2013-08-14,2023-01-02,1968-04-01,26.900
2013-08-14,2023-01-02,1968-05-01,27.000
2013-08-14,2023-01-02,1968-06-01,27.200
2013-08-14,2023-01-02,1968-07-01,27.300
2013-08-14,2023-01-02,1968-08-01,27.900
2013-08-14,2023-01-02,1968-09-01,27.900
2013-08-14,2023-01-02,1968-10-01,28.100
2013-08-14,2023-01-02,1968-11-01,28.100
2013-08-14,2023-01-02,1968-12-01,28.200
2013-08-14,2023-01-02,1969-01-01,28.400
2013-08-14,2023-01-02,1969-02-01,28.500
2013-08-14,2023-01-02,1969-03-01,28.600
2013-08-14,2023-01-02,1969-04-01,28.800
2013-08-14,2023-01-02,1969-05-01,28.800
2013-08-14,2023-01-02,1969-06-01,29.000
2013-08-14,2023-01-02,1969-07-01,29.000
2013-08-14,2023-01-02,1969-08-01,29.000
2013-08-14,2023-01-02,1969-09-01,29.200
2013-08-14,2023-01-02,1969-10-01,29.200
2013-08-14,2023-01-02,1969-11-01,29.300
2013-08-14,2023-01-02,1969-12-01,29.500
2013-08-14,2023-01-02,1970-01-01,29.600
2013-08-14,2023-01-02,1970-02-01,29.700
2013-08-14,2023-01-02,1970-03-01,30.000
2013-08-14,2023-01-02,1970-04-01,30.200
2013-08-14,2023-01-02,1970-05-01,30.500
2013-08-14,2023-01-02,1970-06-01,30.600
2013-08-14,2023-01-02,1970-07-01,30.700
2013-08-14,2023-01-02,1970-08-01,30.800
2013-08-14,2023-01-02,1970-09-01,30.900
2013-08-14,2023-01-02,1970-10-01,31.000
2013-08-14,2023-01-02,1970-11-01,31.100
2013-08-14,2023-01-02,1970-12-01,31.200
2013-08-14,2023-01-02,1971-01-01,31.200
2013-08-14,2023-01-02,1971-02-01,31.300
2013-08-14,2023-01-02,1971-03-01,31.300
2013-08-14,2023-01-02,1971-04-01,31.500
2013-08-14,2023-01-02,1971-05-01,31.600
2013-08-14,2023-01-02,1971-06-01,31.700
2013-08-14,2023-01-02,1971-07-01,31.800
2013-08-14,2023-01-02,1971-08-01,31.900
2013-08-14,2023-01-02,1971-09-01,31.900
2013-08-14,2023-01-02,1971-10-01,31.900
2013-08-14,2023-01-02,1971-11-01,31.800
2013-08-14,2023-01-02,1971-12-01,31.900
2013-08-14,2023-01-02,1972-01-01,31.900
2013-08-14,2023-01-02,1972-02-01,32.000
2013-08-14,2023-01-02,1972-03-01,32.100
2013-08-14,2023-01-02,1972-04-01,32.200
2013-08-14,2023-01-02,1972-05-01,32.200
2013-08-14,2023-01-02,1972-06-01,32.000
2013-08-14,2023-01-02,1972-07-01,31.900
2013-08-14,2023-01-02,1972-08-01,32.000
2013-08-14,2023-01-02,1972-09-01,32.000
2013-08-14,2023-01-02,1972-10-01,32.100
2013-08-14,2023-01-02,1972-11-01,32.100
2013-08-14,2023-01-02,1972-12-01,32.200
2013-08-14,2023-01-02,1973-01-01,32.300
2013-08-14,2023-01-02,1973-02-01,32.600
2013-08-14,2023-01-02,1973-03-01,32.900
2013-08-14,2023-01-02,1973-04-01,33.200
2013-08-14,2023-01-02,1973-05-01,33.500
2013-08-14,2023-01-02,1973-06-01,33.800
2013-08-14,2023-01-02,1973-07-01,33.900
2013-08-14,2023-01-02,1973-08-01,34.200
2013-08-14,2023-01-02,1973-09-01,34.400
2013-08-14,2023-01-02,1973-10-01,34.800
2013-08-14,2023-01-02,1973-11-01,36.000
2013-08-14,2023-01-02,1973-12-01,36.700
2013-08-14,2023-01-02,1974-01-01,37.200
2013-08-14,2023-01-02,1974-02-01,39.700
2013-08-14,2023-01-02,1974-03-01,43.000
2013-08-14,2023-01-02,1974-04-01,45.000
2013-08-14,2023-01-02,1974-05-01,46.700
2013-08-14,2023-01-02,1974-06-01,48.800
2013-08-14,2023-01-02,1974-07-01,51.700
2013-08-14,2023-01-02,1974-08-01,54.000
2013-08-14,2023-01-02,1974-09-01,56.300
2013-08-14,2023-01-02,1974-10-01,60.100
2013-08-14,2023-01-02,1974-11-01,65.000
2013-08-14,2023-01-02,1974-12-01,74.000
2013-08-14,2023-01-02,1975-01-01,74.500
2013-08-14,2023-01-02,1975-02-01,72.700
2013-08-14,2023-01-02,1975-03-01,71.500
2013-08-14,2023-01-02,1975-04-01,67.800
2013-08-14,2023-01-02,1975-05-01,65.300
2013-08-14,2023-01-02,1975-06-01,62.800
2013-08-14,2023-01-02,1975-07-01,60.700
2013-08-14,2023-01-02,1975-08-01,62.600
2013-08-14,2023-01-02,1975-09-01,63.200
2013-08-14,2023-01-02,1975-10-01,62.300
2013-08-14,2023-01-02,1975-11-01,60.500
2013-08-14,2023-01-02,1975-12-01,59.900
2013-08-14,2023-01-02,1976-01-01,59.500
2013-08-14,2023-01-02,1976-02-01,59.400
2013-08-14,2023-01-02,1976-03-01,59.000
2013-08-14,2023-01-02,1976-04-01,58.600
2013-08-14,2023-01-02,1976-05-01,58.200
2013-08-14,2023-01-02,1976-06-01,58.200
2013-08-14,2023-01-02,1976-07-01,57.800
2013-08-14,2023-01-02,1976-08-01,57.800
2013-08-14,2023-01-02,1976-09-01,57.000
2013-08-14,2023-01-02,1976-10-01,56.600
2013-08-14,2023-01-02,1976-11-01,56.300
2013-08-14,2023-01-02,1976-12-01,56.000
2013-08-14,2023-01-02,1977-01-01,56.400
2013-08-14,2023-01-02,1977-02-01,58.100
2013-08-14,2023-01-02,1977-03-01,59.100
2013-08-14,2023-01-02,1977-04-01,60.100
2013-08-14,2023-01-02,1977-05-01,61.000
2013-08-14,2023-01-02,1977-06-01,61.700
2013-08-14,2023-01-02,1977-07-01,61.500
2013-08-14,2023-01-02,1977-08-01,61.700
2013-08-14,2023-01-02,1977-09-01,61.900
2013-08-14,2023-01-02,1977-10-01,62.200
2013-08-14,2023-01-02,1977-11-01,62.700
2013-08-14,2023-01-02,1977-12-01,63.600
2013-08-14,2023-01-02,1978-01-01,65.000
2013-08-14,2023-01-02,1978-02-01,65.800
2013-08-14,2023-01-02,1978-03-01,66.800
2013-08-14,2023-01-02,1978-04-01,67.600
2013-08-14,2023-01-02,1978-05-01,68.000
2013-08-14,2023-01-02,1978-06-01,68.700
2013-08-14,2023-01-02,1978-07-01,69.100
2013-08-14,2023-01-02,1978-08-01,69.500
2013-08-14,2023-01-02,1978-09-01,69.400
2013-08-14,2023-01-02,1978-10-01,69.600
2013-08-14,2023-01-02,1978-11-01,70.000
2013-08-14,2023-01-02,1978-12-01,70.300
2013-08-14,2023-01-02,1979-01-01,71.100
2013-08-14,2023-01-02,1979-02-01,71.700
2013-08-14,2023-01-02,1979-03-01,72.200
2013-08-14,2023-01-02,1979-04-01,72.700
